ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,routine_name,element_iteration,condition_name,camera_rig_pos,camera_rig_rot,framerate
7050.472,469,7040.481,7046.758,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.25613
7074.796,470,7050.827,7071.083,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.5672
7084.498,471,7075.309,7080.783,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.13129
7095.728,472,7084.835,7092.017,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.56648
7106.395,473,7096.09,7102.682,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.77872
7128.666,474,7106.768,7124.954,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.50205
7139.63,475,7129.087,7135.919,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.48804
7161.318,476,7140.232,7157.605,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.73189
7173.677,477,7161.896,7169.963,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.41537
7184.486,478,7174.116,7180.772,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.22178
7207.039,479,7184.838,7203.329,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.49115
7217.763,480,7207.813,7214.048,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.01198
7228.211,481,7218.096,7224.496,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.30647
7251.029,482,7228.564,7247.317,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.62159
7261.462,483,7251.654,7257.747,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.53103
7273.339,484,7261.795,7269.625,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.84473
7295.702,485,7273.704,7291.989,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.35514
7306.595,486,7296.148,7302.883,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.38014
7317.558,487,7307.066,7313.846,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.63187
7361.779,488,7317.949,7358.067,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.33124
7372.539,489,7362.399,7368.829,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.5358
7384.367,490,7373.004,7380.654,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.55704
7406.877,491,7384.724,7403.169,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.15965
7417.542,492,7407.536,7413.827,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.54852
7428.408,493,7417.936,7424.703,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.67348
7450.167,494,7428.764,7446.455,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.55948
7460.696,495,7450.73,7456.981,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.59898
7472.27,496,7461.033,7468.557,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.5097
7494.342,497,7473.089,7490.629,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.50249
7504.891,498,7494.824,7501.179,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.51724
7516.938,499,7505.291,7513.225,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.56848
7539.46,500,7517.318,7535.759,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.69523
7550.026,501,7540.134,7546.311,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.41299
7560.652,502,7550.356,7556.939,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.47777
7580.675,503,7561.112,7576.964,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.75677
7591.483,504,7581.094,7587.768,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.76302
7614.107,505,7591.999,7610.396,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.01057
7624.936,506,7614.815,7621.223,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.79518
7635.763,507,7625.281,7632.05,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.72993
7658.347,508,7636.122,7654.636,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.99212
7669.26,509,7658.897,7665.545,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.66394
7680.266,510,7669.612,7676.561,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.63612
7703.002,511,7680.636,7699.31,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.87744
7714.106,512,7703.564,7710.394,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.66698
7724.724,513,7714.48,7721.009,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.63002
7747.484,514,7725.058,7743.772,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.92336
7758.172,515,7748.002,7754.457,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.64703
7769.03,516,7758.522,7765.316,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.93313
7792.006,517,7769.369,7788.295,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.63616
7802.796,518,7792.438,7799.086,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.69447
7813.984,519,7803.178,7810.272,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.72897
7836.495,520,7814.349,7832.783,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.94913
7847.27,521,7836.963,7843.557,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.68183
7857.979,522,7847.67,7854.264,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.76179
7880.651,523,7858.298,7876.949,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.04179
7891.637,524,7881.123,7887.923,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.85456
7913.806,525,7892.028,7910.093,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.09855
7924.846,526,7914.274,7921.133,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.05177
7935.877,527,7925.258,7932.165,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.88646
7958.819,528,7936.254,7955.12,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.86578
7969.364,529,7959.358,7965.649,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.83109
7980.273,530,7969.764,7976.561,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.97025
8002.862,531,7980.674,7999.151,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.22077
8014.001,532,8003.368,8010.289,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.99101
8025.088,533,8014.373,8021.374,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.96723
8047.501,534,8025.44,8043.79,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.19469
8058.078,535,8048.105,8054.365,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.00826
8069.602,536,8058.435,8065.89,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.99509
8091.682,537,8070.052,8087.97,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.1692
8102.842,538,8092.134,8099.129,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.80684
8113.93,539,8103.203,8110.22,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.81779
8136.226,540,8114.384,8132.513,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.76434
8147.388,541,8136.673,8143.675,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.76363
8158.218,542,8147.861,8154.503,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.74107
8180.723,543,8158.582,8177.012,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.00399
8191.357,544,8181.224,8187.642,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.88697
8202.346,545,8191.697,8198.633,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.91747
8225.475,546,8202.707,8221.763,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.1577
8236.083,547,8225.985,8232.369,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.86052
8258.928,548,8236.445,8255.22,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.83985
8269.245,549,8259.489,8265.535,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.83806
8280.519,550,8269.59,8276.807,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.86118
8292.051,551,8280.953,8288.338,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.92657
8314.139,552,8292.459,8310.428,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.10288
8324.946,553,8314.586,8321.233,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.86294
8347.198,554,8325.308,8343.486,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.88239
8358.383,555,8347.643,8354.67,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.43534
8369.277,556,8358.787,8365.564,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.65548
8391.571,557,8369.666,8387.858,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.67218
8402.538,558,8392.082,8398.824,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.82296
8413.99,559,8402.889,8410.286,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.06415
8436.337,560,8414.382,8432.625,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.69324
8447.321,561,8436.992,8443.61,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.71552
8458.168,562,8447.746,8454.453,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.95651
8480.684,563,8458.517,8476.971,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.63834
8491.595,564,8481.167,8487.881,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.7219
8502.673,565,8492.147,8498.96,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.96812
8525.073,566,8503.154,8521.361,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.63266
8536.213,567,8525.526,8532.502,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.77279
8558.456,568,8536.707,8554.743,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.99036
8569.012,569,8558.97,8565.299,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.70026
8580.409,570,8569.413,8576.695,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.72299
8591.357,571,8580.8,8587.644,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.91582
8613.891,572,8591.712,8610.179,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.521
8624.476,573,8614.333,8620.761,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.82993
8647.134,574,8624.86,8643.423,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.56811
8658.144,575,8647.583,8654.43,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.59039
8669.162,576,8658.484,8665.454,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.83258
8691.91,577,8669.519,8688.197,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.515
8702.57,578,8692.361,8698.856,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.5743
8713.677,579,8702.915,8709.967,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.85957
8735.878,580,8714.065,8732.166,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.53599
8747.144,581,8736.301,8743.43,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.57691
8757.996,582,8747.509,8754.282,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.78714
8780.536,583,8758.334,8776.824,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.49747
8791.441,584,8781.011,8787.726,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.50996
8802.077,585,8791.787,8798.362,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.76567
8825.034,586,8802.389,8821.322,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.5099
8835.898,587,8825.462,8832.191,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.56891
8846.929,588,8836.299,8843.217,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.82406
8869.566,589,8847.382,8865.853,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.50245
8880.596,590,8870.027,8876.89,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.50771
8891.141,591,8881.034,8887.427,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.7445
8914.403,592,8891.471,8910.692,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.49445
8924.889,593,8914.873,8921.176,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.22823
8947.681,594,8925.304,8943.969,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.52309
8958.497,595,8948.255,8954.786,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.59877
8969.112,596,8958.907,8965.398,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.86153
8991.759,597,8969.463,8988.047,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.60863
9002.435,598,8992.245,8998.72,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.60511
9013.828,599,9002.774,9010.125,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.89114
9036.151,600,9014.235,9032.438,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.52704
9047.16,601,9036.597,9043.445,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.63549
9058.482,602,9047.516,9054.769,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.87457
9080.508,603,9058.863,9076.795,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.23349
9091.341,604,9080.977,9087.627,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.61765
9102.572,605,9091.702,9098.859,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.87714
9125.08,606,9102.96,9121.367,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.52073
9136.063,607,9125.529,9132.348,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.62701
9146.891,608,9136.389,9143.178,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.87139
9169.472,609,9147.283,9165.761,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.56667
9180.747,610,9169.945,9177.034,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.63989
9191.18,611,9181.149,9187.465,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.84808
9213.976,612,9191.524,9210.264,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.60603
9224.617,613,9214.408,9220.902,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.61938
9235.73,614,9225.216,9232.016,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.90482
9258.874,615,9236.116,9255.161,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.59252
9269.173,616,9259.34,9265.458,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.83978
9292.215,617,9269.515,9288.506,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.62875
9302.581,618,9292.803,9298.867,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.44482
9313.681,619,9303,9309.968,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.77898
9324.718,620,9314.079,9321.004,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.00291
9347.282,621,9325.166,9343.57,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.67197
9358.066,622,9347.714,9354.351,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.96067
9380.508,623,9358.42,9376.796,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.66574
9391.616,624,9380.976,9387.901,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.75571
9402.317,625,9391.988,9398.603,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.98257
9425.223,626,9402.675,9421.51,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.69572
9435.805,627,9425.693,9432.09,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.81457
9447.215,628,9436.23,9443.502,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.10583
9469.58,629,9447.619,9465.869,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.73488
9480.831,630,9470.403,9477.118,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.79389
9491.468,631,9481.307,9487.756,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.00735
9502.64,632,9491.863,9498.926,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.73855
9525.609,633,9503.227,9521.904,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.70786
9536.034,634,9526.127,9532.32,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.46934
9547.457,635,9536.402,9543.75,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.77643
9569.73,636,9547.924,9566.018,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.74255
9580.84,637,9572.343,9577.129,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.40396
9613.858,638,9581.275,9610.146,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,75.89521
9645.7,639,9614.465,9641.989,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.80717
9695.675,640,9646.325,9691.964,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,74.31035
9758.847,641,9696.435,9755.139,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.88432
9769.325,642,9759.8,9765.61,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.21366
9780.146,643,9769.772,9776.432,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.61056
9802.87,644,9780.712,9799.158,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.91853
9813.828,645,9803.417,9810.114,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.23582
9824.544,646,9814.848,9820.83,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.47974
9847.099,647,9825.175,9843.388,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.88699
9858.491,648,9847.93,9854.779,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.27312
9880.659,649,9859.267,9876.946,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.54919
9891.383,650,9881.335,9887.677,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.5647
9902.752,651,9892.186,9899.038,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.21566
9925.494,652,9903.588,9921.781,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.48476
9936.004,653,9926.224,9932.291,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.11691
9947.127,654,9936.663,9943.426,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.5035
9957.934,655,9947.845,9954.22,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.77305
9980.518,656,9958.523,9976.805,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.58443
9991.453,657,9980.993,9987.74,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.44182
10002.57,658,9991.891,9998.863,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.75276
10025.08,659,10002.96,10021.37,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.50555
10036.05,660,10025.59,10032.33,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.44505
10046.95,661,10036.64,10043.23,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.75503
10069.57,662,10047.34,10065.86,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.52292
10080.24,663,10070.34,10076.52,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.49145
10092.02,664,10081.11,10088.32,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.80312
10114.07,665,10092.9,10110.36,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.14743
10124.85,666,10114.58,10121.14,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.43209
10135.96,667,10125.44,10132.25,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.75452
10158.86,668,10136.71,10155.15,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.17484
10169.42,669,10159.68,10165.71,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.36893
10180.75,670,10169.9,10177.04,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.76289
10203.06,671,10181.25,10199.35,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.48833
10213.61,672,10203.64,10209.89,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.38321
10224.46,673,10214.15,10220.74,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.72976
10247.36,674,10225.34,10243.65,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.47507
10258.05,675,10248.07,10254.34,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.36988
10269.4,676,10258.67,10265.69,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.723
10280.52,677,10270.65,10276.81,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.97952
10302.87,678,10281.2,10299.16,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.3371
10313.83,679,10303.37,10310.12,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.36823
10336.12,680,10314.23,10332.41,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.27988
10346.92,681,10336.66,10343.2,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.2353
10357.81,682,10347.31,10354.1,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.57314
10369.47,683,10358.24,10365.75,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.35581
10391.68,684,10369.9,10387.97,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.23471
10402.97,685,10392.26,10399.26,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.24188
10413.58,686,10403.4,10409.87,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.21691
10436.14,687,10414.26,10432.43,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.20204
10447.06,688,10437.54,10443.34,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.83647
10458.45,689,10447.64,10454.74,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.24916
10480.75,690,10459.36,10477.04,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.23046
10514.02,691,10481.49,10510.31,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.23854
10524.65,692,10514.63,10520.94,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,71.61041
10536,693,10525.08,10532.29,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,71.98975
10546.88,694,10536.4,10543.17,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.73258
10569.54,695,10547.32,10565.83,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.65889
10580.28,696,10570.01,10576.56,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,71.9397
10591.15,697,10580.65,10587.43,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.80605
10613.86,698,10591.51,10610.15,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.52299
10624.67,699,10614.34,10620.96,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,72.05579
10635.92,700,10625.12,10632.21,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.07651
10658.37,701,10636.36,10654.65,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.32822
10669.45,702,10658.96,10665.74,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.54019
10714.78,703,10709.15,10711.07,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.54008
10724.09,704,10720.72,10720.38,Lab_Idle,0,default,0.5844371 -1.628787 2.078253,0 182.853 0,73.71051
