ellapsed_exp_time,frame_id,start_frame_time,ellapsed_element_time,routine_name,element_iteration,condition_name,camera_rig_pos,camera_rig_rot,framerate
49911.94,3533,49901.68,49908.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.27884
49934.42,3534,49912.34,49931.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.46465
49945.34,3535,49934.9,49942.07,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.87019
49956.37,3536,49945.74,49953.1,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.50975
49967.74,3537,49956.78,49964.47,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.50471
49990.25,3538,49968.21,49986.98,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.42416
50001.47,3539,49990.74,49998.2,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.32788
50012.03,3540,50001.9,50008.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.31522
50035,3541,50012.56,50031.73,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.52388
50045.27,3542,50035.5,50041.99,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84167
50056.44,3543,50045.67,50053.16,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.56995
50068.07,3544,50056.8,50064.8,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.56908
50090.04,3545,50068.54,50086.78,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.478
50101.24,3546,50090.65,50097.97,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.70174
50111.79,3547,50101.66,50108.52,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85507
50123.24,3548,50112.18,50119.96,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.55373
50145.77,3549,50123.68,50142.52,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.31312
50156.31,3550,50146.32,50153.04,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.73488
50167.92,3551,50156.7,50164.65,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.96405
50178.57,3552,50168.39,50175.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.51913
50201.81,3553,50179.06,50198.54,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.5553
50211.85,3554,50202.34,50208.57,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.73563
50223.09,3555,50212.31,50219.81,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.01038
50234.63,3556,50223.47,50231.36,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.63809
50256.55,3557,50235.06,50253.28,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.5324
50268.04,3558,50257.07,50264.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.92876
50278.53,3559,50268.51,50275.26,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.51054
50289.63,3560,50278.97,50286.36,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.58112
50312.79,3561,50290.11,50309.53,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.57053
50323.01,3562,50313.31,50319.74,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.92628
50334.34,3563,50323.36,50331.07,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.66081
50345.15,3564,50334.74,50341.88,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.65018
50368.13,3565,50345.55,50364.86,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.65039
50378.48,3566,50368.61,50375.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.97773
50389.69,3567,50378.84,50386.42,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.71733
50401.7,3568,50390.11,50398.43,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.58197
50411.85,3569,50402.67,50408.57,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.46065
50434.65,3570,50412.39,50431.38,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.67626
50445.25,3571,50435.22,50441.98,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.64852
50456.42,3572,50445.62,50453.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.70403
50490.04,3573,50456.83,50486.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.67387
50501.2,3574,50490.61,50497.92,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.3403
50511.93,3575,50501.63,50508.65,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.22722
50522.87,3576,50512.38,50519.6,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.28026
50534.62,3577,50523.24,50531.35,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.31065
50556.72,3578,50535.08,50553.45,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.38919
50568.01,3579,50557.4,50564.74,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.16833
50578.66,3580,50568.43,50575.39,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.16039
50601.5,3581,50579.05,50598.23,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.27571
50612.05,3582,50602.25,50608.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.25516
50622.87,3583,50612.43,50619.6,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.32123
50634.51,3584,50623.27,50631.24,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.3205
50656.93,3585,50634.99,50653.66,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.21634
50668.02,3586,50657.42,50664.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.22614
50678.48,3587,50668.46,50675.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.19473
50689.65,3588,50678.9,50686.38,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.32187
50712.35,3589,50690.05,50709.08,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.24657
50723.14,3590,50712.89,50719.87,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.25205
50734.48,3591,50723.51,50731.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.26801
50745.12,3592,50734.91,50741.84,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.20802
50768.52,3593,50745.47,50765.25,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.28964
50778.82,3594,50769.1,50775.55,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.08396
50789.56,3595,50779.22,50786.29,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.33919
50801.27,3596,50789.92,50798,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.35924
50823.57,3597,50801.99,50820.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.28139
50834.47,3598,50824.24,50831.2,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.0861
50845.38,3599,50835.12,50842.1,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.26662
50856.41,3600,50845.76,50853.14,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.32962
50879.01,3601,50856.86,50875.74,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.32066
50889.85,3602,50879.59,50886.57,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.30936
50901.24,3603,50890.3,50897.97,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.32577
50912.14,3604,50901.85,50908.86,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.28505
50934.75,3605,50912.58,50931.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.35136
50945.42,3606,50935.45,50942.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.6746
50956.26,3607,50945.78,50952.98,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.36759
50978.97,3608,50956.67,50975.7,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.3753
50989.58,3609,50979.59,50986.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.59619
51001.49,3610,50990.07,50998.22,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.82407
51012.24,3611,51002,51008.97,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.36922
51034.82,3612,51012.71,51031.55,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.21383
51045.49,3613,51035.34,51042.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.72823
51056.7,3614,51045.93,51053.43,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.42774
51079.27,3615,51057.17,51076.01,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.31393
51089.85,3616,51079.84,51086.58,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.58388
51101.4,3617,51090.26,51098.13,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.81004
51112.02,3618,51101.97,51108.75,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.22218
51134.98,3619,51112.42,51131.71,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.44393
51145.36,3620,51135.53,51142.09,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.60905
51156.28,3621,51145.73,51153.01,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.85989
51167.97,3622,51156.66,51164.7,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.51674
51190.03,3623,51168.47,51186.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.37531
51201.51,3624,51190.56,51198.24,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.59816
51211.87,3625,51201.96,51208.6,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.7153
51235.16,3626,51212.24,51231.89,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.4606
51245.59,3627,51235.7,51242.32,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.41354
51256.49,3628,51246.03,51253.22,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.661
51268.26,3629,51256.9,51264.99,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.84193
51289.78,3630,51268.72,51286.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.27879
51301.41,3631,51290.36,51298.14,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.59705
51311.84,3632,51301.85,51308.56,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.53259
51335.21,3633,51312.23,51331.95,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.77567
51345.57,3634,51335.76,51342.3,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.35877
51356.27,3635,51345.97,51353,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.42046
51368.31,3636,51356.64,51365.04,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.6321
51390.1,3637,51368.74,51386.83,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,79.18839
51401.9,3638,51390.67,51398.63,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.31759
51411.93,3639,51402.46,51408.66,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.40916
51423.05,3640,51412.43,51419.78,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.65055
51445.6,3641,51423.45,51442.33,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.52032
51456.64,3642,51446.12,51453.37,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.30061
51467.88,3643,51457.04,51464.61,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.4758
51490.11,3644,51468.33,51486.84,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.46722
51501.51,3645,51490.71,51498.24,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.00227
51511.69,3646,51501.97,51508.42,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.65417
51522.97,3647,51512.05,51519.7,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.92832
51545.86,3648,51523.38,51542.59,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.86443
51556.74,3649,51546.47,51553.47,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.10441
51568.47,3650,51557.2,51565.2,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.29562
51590.27,3651,51568.91,51587,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.7136
51601.63,3652,51590.82,51598.36,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.03564
51611.85,3653,51602.08,51608.57,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.17416
51623,3654,51612.21,51619.73,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.92929
51645.85,3655,51623.42,51642.58,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.853
51656.42,3656,51646.35,51653.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.06925
51667.99,3657,51656.81,51664.72,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.30016
51678.99,3658,51668.44,51675.71,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.87875
51701.9,3659,51679.55,51698.63,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.89145
51712.03,3660,51702.42,51708.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.00897
51735.12,3661,51712.59,51731.85,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.29961
51745.37,3662,51735.76,51742.09,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.94112
51756.42,3663,51745.74,51753.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.99343
51768.51,3664,51756.91,51765.24,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.16773
51789.85,3665,51768.97,51786.58,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.23051
51801.43,3666,51790.33,51798.16,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.0185
51812.19,3667,51801.92,51808.92,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.92211
51835.27,3668,51812.61,51832,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.03313
51845.4,3669,51835.88,51842.13,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.81161
51856.16,3670,51845.69,51852.89,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.10909
51879.02,3671,51856.58,51875.75,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.12231
51890.02,3672,51879.55,51886.75,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.46478
51901.42,3673,51890.41,51898.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.12458
51912.11,3674,51901.9,51908.84,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.05885
51935.09,3675,51912.68,51931.82,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.14232
51945.44,3676,51935.6,51942.16,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.46288
51956.4,3677,51945.82,51953.13,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.205
51979.36,3678,51956.87,51976.1,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.15854
51990.16,3679,51979.89,51986.88,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.95189
52001.66,3680,51990.73,51998.39,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.16257
52023.63,3681,52002.11,52020.36,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.04796
52035.12,3682,52024.18,52031.86,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.28653
52045.28,3683,52035.66,52042.01,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.42219
52068.6,3684,52045.69,52065.33,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.18822
52078.89,3685,52069.18,52075.61,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.30058
52090.24,3686,52079.2,52086.97,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.58186
52102.15,3687,52090.66,52098.88,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.96196
52123.38,3688,52102.72,52120.11,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.93484
52135.26,3689,52123.85,52131.99,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.24796
52145.42,3690,52135.81,52142.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.82849
52168.43,3691,52145.75,52165.16,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.12019
52179.15,3692,52168.99,52175.88,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.05023
52189.89,3693,52179.61,52186.62,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.28278
52202.01,3694,52190.38,52198.74,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.507
52223.32,3695,52202.52,52220.05,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.02846
52235.07,3696,52223.74,52231.8,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.18925
52245.3,3697,52235.51,52242.03,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.30107
52268.24,3698,52245.69,52264.97,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,78.07314
52279.16,3699,52268.79,52275.89,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.13017
52289.59,3700,52279.57,52286.32,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.22688
52312.48,3701,52290.1,52309.2,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.48979
52323.68,3702,52312.99,52320.41,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.05735
52335.04,3703,52324.13,52331.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.23105
52356.73,3704,52335.55,52353.46,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.38346
52368.41,3705,52357.33,52365.14,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.91628
52378.7,3706,52368.94,52375.43,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.04549
52389.71,3707,52379.3,52386.44,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.25077
52412.48,3708,52390.12,52409.21,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.44263
52423.34,3709,52413.02,52420.07,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.98093
52445.94,3710,52423.86,52442.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.01357
52456.56,3711,52446.52,52453.29,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.54537
52468.19,3712,52456.95,52464.92,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.25879
52490.16,3713,52468.7,52486.9,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.02089
52501.62,3714,52490.71,52498.35,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.02698
52512.56,3715,52502.15,52509.29,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.17804
52523.31,3716,52512.99,52520.04,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.9247
52545.65,3717,52523.73,52542.38,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.98898
52557.93,3718,52546.16,52554.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.52866
52579.38,3719,52558.62,52576.11,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.84576
52590.22,3720,52579.83,52586.95,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.28804
52601.41,3721,52590.63,52598.15,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.5183
52611.97,3722,52601.91,52608.7,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.13741
52635.03,3723,52612.37,52631.76,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,77.23515
52645.92,3724,52635.56,52642.65,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.26219
52668.77,3725,52646.31,52665.5,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.48621
52678.81,3726,52669.4,52675.54,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.07455
52689.81,3727,52679.25,52686.53,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.4197
52712.84,3728,52690.29,52709.57,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.41609
52723.19,3729,52713.37,52719.92,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.08197
52734.85,3730,52723.58,52731.58,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.38097
52756.78,3731,52735.31,52753.53,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.51379
52768.33,3732,52757.35,52765.07,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.23721
52778.77,3733,52768.8,52775.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.18443
52789.74,3734,52779.14,52786.47,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.38083
52812.45,3735,52790.14,52809.18,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.59064
52823.66,3736,52812.95,52820.39,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.16216
52856.95,3737,52824.09,52853.68,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.35046
52868.1,3738,52857.62,52864.83,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.5703
52878.59,3739,52868.63,52875.31,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.77999
52902.55,3740,52878.98,52899.28,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.06566
52912.27,3741,52903.16,52909,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.63858
52923.12,3742,52912.57,52919.85,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.04347
52945.78,3743,52923.54,52942.51,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.02027
52956.37,3744,52946.36,52953.1,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.02923
52968.04,3745,52956.77,52964.77,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.99733
52978.72,3746,52968.62,52975.44,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.91405
53001.44,3747,52979.12,52998.18,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.17624
53012.21,3748,53002,53008.94,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.93591
53022.92,3749,53012.83,53019.65,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.03048
53045.94,3750,53023.31,53042.67,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.28168
53056.82,3751,53046.45,53053.55,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.09456
53068.09,3752,53057.21,53064.82,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.99703
53090.5,3753,53068.56,53087.23,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.17877
53101.76,3754,53091.16,53098.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.89416
53111.93,3755,53102.27,53108.66,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,75.9046
53135.62,3756,53112.36,53132.35,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.12097
53145.68,3757,53136.22,53142.41,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.04858
53156.76,3758,53146.08,53153.49,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.27514
53168.11,3759,53157.26,53164.84,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.15342
53190,3760,53168.64,53186.73,Lab_Idle,0,default,0.5704806 -1.254468 1.805453,0 131.3723 0,76.32427
